Date,Close
2015-06-16,9.830609321594238
2015-06-17,9.657034873962402
2015-06-18,9.896045684814453
2015-06-19,9.785075187683105
2015-06-22,9.8135347366333
2015-06-23,9.91027545928955
2015-06-24,9.944415092468262
2015-06-25,9.773697853088379
2015-06-26,9.859055519104004
2015-06-29,9.733865737915039
2015-06-30,9.736708641052246
2015-07-01,9.792219161987305
2015-07-02,9.923163414001465
2015-07-03,9.82353687286377
2015-07-06,9.655580520629883
2015-07-07,9.692590713500977
2015-07-08,9.581574440002441
2015-07-10,9.871920585632324
2015-07-13,9.963011741638184
2015-07-14,9.969843864440918
2015-07-15,9.797630310058594
2015-07-16,9.825812339782715
2015-07-17,9.766310691833496
2015-07-20,9.706818580627441
2015-07-21,9.625411987304688
2015-07-22,9.475112915039062
2015-07-23,9.080574035644531
2015-07-24,9.03986930847168
2015-07-27,9.021081924438477
2015-07-28,9.187037467956543
2015-07-29,9.277836799621582
2015-07-30,9.16199016571045
2015-07-31,9.418749809265137
2015-08-03,9.373326301574707
2015-08-04,9.1477632522583
2015-08-05,9.132101058959961
2015-08-06,9.097639083862305
2015-08-07,8.831345558166504
2015-08-10,8.947259902954102
2015-08-11,8.928462982177734
2015-08-12,8.67158031463623
2015-08-13,8.470439910888672
2015-08-14,8.460927963256836
2015-08-17,8.372097969055176
2015-08-18,8.511688232421875
2015-08-19,8.337202072143555
2015-08-20,8.356232643127441
2015-08-21,8.375268936157227
2015-08-24,8.203956604003906
2015-08-25,8.188095092773438
2015-08-26,8.683000564575195
2015-08-27,8.990727424621582
2015-08-28,8.733759880065918
2015-08-31,8.422853469848633
2015-09-01,8.227639198303223
2015-09-02,8.42126750946045
2015-09-03,8.741865158081055
2015-09-04,8.386350631713867
2015-09-08,8.478408813476562
2015-09-09,8.573630332946777
2015-09-10,8.40221881866455
2015-09-11,8.418097496032715
2015-09-14,8.757742881774902
2015-09-15,8.973590850830078
2015-09-16,9.122774124145508
2015-09-17,9.202133178710938
2015-09-18,8.8402681350708
2015-09-21,8.64346694946289
2015-09-22,8.725995063781738
2015-09-23,8.380003929138184
2015-09-24,8.475229263305664
2015-09-25,8.268905639648438
2015-09-28,8.262558937072754
2015-09-29,8.227639198303223
2015-09-30,8.414920806884766
2015-10-01,8.537201881408691
2015-10-02,8.883382797241211
2015-10-05,9.07077407836914
2015-10-06,9.153350830078125
2015-10-07,9.413780212402344
2015-10-08,9.448725700378418
2015-10-09,9.385201454162598
2015-10-13,8.883382797241211
2015-10-14,8.800808906555176
2015-10-15,8.654706954956055
2015-10-16,8.524496078491211
2015-10-19,8.727761268615723
2015-10-20,8.549901962280273
2015-10-21,8.486380577087402
2015-10-22,8.664239883422852
2015-10-23,8.607067108154297
2015-10-26,8.480026245117188
2015-10-27,8.432388305664062
2015-10-28,8.489555358886719
2015-10-29,8.257706642150879
2015-10-30,8.406977653503418
2015-11-03,8.948806762695312
2015-11-04,8.971047401428223
2015-11-05,9.079092025756836
2015-11-06,8.942448616027832
2015-11-09,8.713642120361328
2015-11-10,8.767664909362793
2015-11-11,9.006009101867676
2015-11-12,9.031428337097168
2015-11-13,8.780376434326172
2015-11-16,9.028244018554688
2015-11-17,9.091802597045898
2015-11-18,9.069551467895508
2015-11-19,9.31743049621582
2015-11-23,9.314251899719238
2015-11-24,9.326964378356934
2015-11-25,8.869354248046875
2015-11-26,8.999650001525879
2015-11-27,8.761310577392578
2015-11-30,8.831225395202637
2015-12-01,8.899581909179688
2015-12-02,8.61660385131836
2015-12-03,9.163483619689941
2015-12-04,8.959997177124023
2015-12-07,8.893223762512207
2015-12-08,8.791476249694824
2015-12-09,9.268411636352539
2015-12-10,9.22325611114502
2015-12-11,9.22325611114502
2015-12-14,9.00548267364502
2015-12-15,9.063128471374512
2015-12-16,9.002284049987793
2015-12-17,9.156002044677734
2015-12-18,8.624382019042969
2015-12-21,8.464254379272461
2015-12-22,8.518698692321777
2015-12-23,8.486677169799805
2015-12-28,8.454649925231934
2015-12-29,8.461054801940918
2015-12-30,8.432234764099121
2016-01-04,8.052520751953125
2016-01-05,8.11981201171875
2016-01-06,8.08776569366455
2016-01-07,7.933960437774658
2016-01-08,7.937158107757568
2016-01-11,7.844236373901367
2016-01-12,7.879488945007324
2016-01-13,7.757723331451416
2016-01-14,7.869868755340576
2016-01-15,7.66478967666626
2016-01-18,7.57506799697876
2016-01-19,7.498169422149658
2016-01-20,7.392422199249268
2016-01-21,7.40844202041626
2016-01-22,7.478939056396484
2016-01-26,7.559050559997559
2016-01-27,7.587891578674316
2016-01-28,7.639159202575684
2016-01-29,7.994837284088135
2016-02-01,8.166377067565918
2016-02-02,7.579627513885498
2016-02-03,7.762383937835693
2016-02-04,7.874603271484375
2016-02-05,7.951557159423828
2016-02-10,7.99003267288208
2016-02-11,7.752765655517578
2016-02-12,7.813684940338135
2016-02-15,7.788034915924072
2016-02-16,7.977207183837891
2016-02-17,8.063772201538086
2016-02-18,7.900253772735596
2016-02-19,7.993931770324707
2016-02-22,8.316718101501465
2016-02-23,8.198138236999512
2016-02-24,8.128973007202148
2016-02-25,8.135563850402832
2016-02-26,8.135563850402832
2016-02-29,8.366124153137207
2016-03-01,8.759956359863281
2016-03-02,8.964290618896484
2016-03-03,9.850835800170898
2016-03-04,10.332011222839355
2016-03-07,10.285862922668457
2016-03-08,10.516563415527344
2016-03-09,10.167215347290039
2016-03-10,10.565996170043945
2016-03-11,10.654982566833496
2016-03-14,10.605547904968262
2016-03-15,10.134257316589355
2016-03-16,9.834355354309082
2016-03-17,10.908746719360352
2016-03-18,10.938411712646484
2016-03-21,10.941702842712402
2016-03-22,10.661569595336914
2016-03-23,10.322121620178223
2016-03-24,10.213359832763672
2016-03-28,10.467130661010742
2016-03-29,10.529751777648926
2016-03-30,10.58906364440918
2016-03-31,10.285862922668457
2016-04-01,10.356752395629883
2016-04-04,9.994056701660156
2016-04-05,10.013842582702637
2016-04-06,9.726977348327637
2016-04-07,9.832489013671875
2016-04-08,10.452377319335938
2016-04-11,10.505133628845215
2016-04-12,10.979936599731445
2016-04-13,11.115127563476562
2016-04-14,10.791994094848633
2016-04-15,10.861237525939941
2016-04-18,10.78210735321045
2016-04-19,10.841456413269043
2016-04-20,10.64031982421875
2016-04-22,10.445783615112305
2016-04-25,10.353460311889648
2016-04-26,10.712862968444824
2016-04-27,11.078858375549316
2016-04-28,11.003026008605957
2016-04-29,10.838156700134277
2016-05-02,10.539623260498047
2016-05-03,9.93264102935791
2016-05-04,10.176752090454102
2016-05-05,10.025005340576172
2016-05-06,10.028307914733887
2016-05-09,10.090982437133789
2016-05-10,10.724345207214355
2016-05-11,10.658371925354004
2016-05-12,10.763935089111328
2016-05-13,10.358186721801758
2016-05-16,10.199847221374512
2016-05-17,9.982121467590332
2016-05-18,10.13716983795166
2016-05-19,10.051395416259766
2016-05-20,9.922740936279297
2016-05-23,9.955735206604004
2016-05-24,9.945839881896973
2016-05-25,9.899658203125
2016-05-27,9.800694465637207
2016-05-30,9.797389030456543
2016-05-31,9.582975387573242
2016-06-01,9.726541519165039
2016-06-02,9.871766090393066
2016-06-03,9.861859321594238
2016-06-06,9.766141891479492
2016-06-07,9.924568176269531
2016-06-08,10.076395988464355
2016-06-09,10.053291320800781
2016-06-10,9.538416862487793
2016-06-13,9.581319808959961
2016-06-14,9.44269847869873
2016-06-15,9.396493911743164
2016-06-16,9.568116188049316
2016-06-17,9.545016288757324
2016-06-20,9.703434944152832
2016-06-21,9.700139999389648
2016-06-22,9.531813621520996
2016-06-23,9.901467323303223
2016-06-24,9.554917335510254
2016-06-27,9.234770774841309
2016-06-28,9.558213233947754
2016-06-29,9.772748947143555
2016-06-30,10.000484466552734
2016-07-01,10.206866264343262
2016-07-04,10.200261116027832
2016-07-05,10.127612113952637
2016-07-06,10.167237281799316
2016-07-07,10.269606590270996
2016-07-08,10.546989440917969
2016-07-11,10.649345397949219
2016-07-12,10.56019115447998
2016-07-13,10.778130531311035
2016-07-14,11.085226058959961
2016-07-15,11.048903465270996
2016-07-18,11.237129211425781
2016-07-19,11.171087265014648
2016-07-20,11.346094131469727
2016-07-21,11.194199562072754
2016-07-22,11.263543128967285
2016-07-25,11.177687644958496
2016-07-26,11.035699844360352
2016-07-27,11.078624725341797
2016-07-28,10.956446647644043
2016-07-29,11.157870292663574
2016-08-01,11.04389762878418
2016-08-02,11.17604923248291
2016-08-03,11.641855239868164
2016-08-04,11.707921028137207
2016-08-05,11.638545989990234
2016-08-08,11.562566757202148
2016-08-09,11.585688591003418
2016-08-10,11.489887237548828
2016-08-11,11.783906936645508
2016-08-12,11.873098373413086
2016-08-15,12.133338928222656
2016-08-16,12.083230972290039
2016-08-17,12.243582725524902
2016-08-18,12.220196723937988
2016-08-19,12.140020370483398
2016-08-22,11.906173706054688
2016-08-23,11.886130332946777
2016-08-24,11.829339981079102
2016-08-25,11.792596817016602
2016-08-26,11.936239242553711
2016-08-29,12.146702766418457
2016-08-30,12.226882934570312
2016-08-31,11.976330757141113
2016-09-01,12.09497356414795
2016-09-02,12.27209758758545
2016-09-05,12.275445938110352
2016-09-06,12.392414093017578
2016-09-08,12.245365142822266
2016-09-09,11.780818939208984
2016-09-12,11.934556007385254
2016-09-13,11.69726848602295
2016-09-14,11.707296371459961
2016-09-15,11.961291313171387
2016-09-16,11.690577507019043
2016-09-19,11.774136543273926
2016-09-20,11.800873756408691
2016-09-21,11.91450023651123
2016-09-22,12.104997634887695
2016-09-23,12.074921607971191
2016-09-26,11.981342315673828
2016-09-27,12.118367195129395
2016-09-28,12.205260276794434
2016-09-29,11.894445419311523
2016-09-30,11.871047973632812
2016-10-03,12.153576850891113
2016-10-04,12.260571479797363
2016-10-05,12.501303672790527
2016-10-06,12.604951858520508
2016-10-07,12.721968650817871
2016-10-10,12.738686561584473
2016-10-11,12.695228576660156
2016-10-13,12.838995933532715
2016-10-14,13.083067893981934
2016-10-17,13.370607376098633
2016-10-18,13.556509971618652
2016-10-19,13.33582878112793
2016-10-20,13.376296997070312
2016-10-21,13.354227066040039
2016-10-24,13.240208625793457
2016-10-25,13.170329093933105
2016-10-26,13.251252174377441
2016-10-27,13.534438133239746
2016-10-28,13.648455619812012
2016-10-31,14.122897148132324
2016-11-01,13.705293655395508
2016-11-03,13.410955429077148
2016-11-04,13.521336555480957
2016-11-07,14.006996154785156
2016-11-08,14.040114402770996
2016-11-09,13.591238021850586
2016-11-10,12.914259910583496
2016-11-11,12.748684883117676
2016-11-14,12.671411514282227
2016-11-16,13.296897888183594
2016-11-17,12.899538040161133
2016-11-18,13.020947456359863
2016-11-21,13.12764835357666
2016-11-22,13.171802520751953
2016-11-23,13.050382614135742
2016-11-24,12.914259910583496
2016-11-25,12.825953483581543
2016-11-28,13.098217964172363
2016-11-29,12.78179931640625
2016-11-30,13.031987190246582
2016-12-01,12.441217422485352
2016-12-02,12.492744445800781
2016-12-05,12.448577880859375
2016-12-06,12.61421012878418
2016-12-07,12.514839172363281
2016-12-08,12.441217422485352
2016-12-09,12.478019714355469
2016-12-12,11.9627046585083
2016-12-13,12.017918586730957
2016-12-14,11.99215030670166
2016-12-15,11.94429874420166
2016-12-16,11.730816841125488
2016-12-19,11.414271354675293
2016-12-20,11.705047607421875
2016-12-21,11.701369285583496
2016-12-22,11.79706859588623
2016-12-23,12.130086898803711
2016-12-26,12.227206230163574
2016-12-27,12.21972942352295
2016-12-28,12.507391929626465
2016-12-29,12.645606994628906
2017-01-02,12.531621932983398
2017-01-03,13.062335968017578
2017-01-04,13.118401527404785
2017-01-05,13.297802925109863
2017-01-06,13.342646598815918
2017-01-09,13.406177520751953
2017-01-10,13.361335754394531
2017-01-11,13.387492179870605
2017-01-12,13.727604866027832
2017-01-13,13.447294235229492
2017-01-16,13.458503723144531
2017-01-17,13.821036338806152
2017-01-18,13.712654113769531
2017-01-19,13.637909889221191
2017-01-20,13.679020881652832
2017-01-23,14.138727188110352
2017-01-24,14.105080604553223
2017-01-26,14.295695304870605
2017-01-27,14.220947265625
2017-01-30,13.918208122253418
2017-01-31,13.918208122253418
2017-02-01,14.065901756286621
2017-02-02,14.02477741241455
2017-02-03,14.316405296325684
2017-02-06,14.21172046661377
2017-02-07,14.4884033203125
2017-02-08,14.862300872802734
2017-02-09,14.929607391357422
2017-02-10,14.978203773498535
2017-02-13,14.9071626663208
2017-02-14,14.955769538879395
2017-02-15,15.583906173706055
2017-02-16,15.281052589416504
2017-02-17,15.27357292175293
2017-02-20,15.344612121582031
2017-02-21,15.567706108093262
2017-02-22,15.613442420959473
2017-02-23,15.37716007232666
2017-02-24,15.255212783813477
2017-03-01,15.23043155670166
2017-03-02,15.074130058288574
2017-03-03,15.348618507385254
2017-03-06,15.28762435913086
2017-03-07,15.032190322875977
2017-03-08,14.860630989074707
2017-03-09,14.906380653381348
2017-03-10,14.914006233215332
2017-03-13,15.184688568115234
2017-03-14,15.035998344421387
2017-03-15,15.18087387084961
2017-03-16,14.98644733428955
2017-03-17,14.55563735961914
2017-03-20,14.71577262878418
2017-03-21,14.399336814880371
2017-03-22,14.517520904541016
2017-03-23,14.437464714050293
2017-03-24,14.593769073486328
2017-03-27,14.70051383972168
2017-03-28,14.650954246520996
2017-03-29,14.868257522583008
2017-03-30,14.692880630493164
2017-03-31,14.448897361755371
2017-04-03,14.691081047058105
2017-04-04,14.767355918884277
2017-04-05,14.496570587158203
2017-04-06,14.382155418395996
2017-04-07,14.492756843566895
2017-04-10,14.466055870056152
2017-04-11,14.439362525939941
2017-04-12,14.420287132263184
2017-04-13,14.157132148742676
2017-04-17,14.79023551940918
2017-04-18,14.736839294433594
2017-04-19,14.607169151306152
2017-04-20,14.39359188079834
2017-04-24,14.672015190124512
2017-04-25,14.767355918884277
2017-04-26,14.794055938720703
2017-04-27,14.87795639038086
2017-04-28,14.973310470581055
2017-05-02,15.280442237854004
2017-05-03,15.028626441955566
2017-05-04,14.536447525024414
2017-05-05,14.765364646911621
2017-05-08,14.799711227416992
2017-05-09,14.837862014770508
2017-05-10,14.910353660583496
2017-05-11,15.165974617004395
2017-05-12,15.31096363067627
2017-05-15,15.375818252563477
2017-05-16,15.356741905212402
2017-05-17,15.043882369995117
2017-05-18,13.231598854064941
2017-05-19,13.574979782104492
2017-05-22,13.30790901184082
2017-05-23,13.517755508422852
2017-05-24,13.628401756286621
2017-05-25,13.372769355773926
2017-05-26,13.735228538513184
2017-05-29,13.735228538513184
2017-05-30,13.708521842956543
2017-05-31,13.563529014587402
2017-06-01,13.408940315246582
2017-06-02,13.542548179626465
2017-06-05,13.527270317077637
2017-06-06,13.744847297668457
2017-06-07,13.970040321350098
2017-06-08,13.824995994567871
2017-06-09,13.607433319091797
2017-06-12,13.607433319091797
2017-06-13,13.775381088256836
2017-06-14,13.897514343261719
2017-06-15,13.897514343261719
2017-06-16,13.798285484313965
2017-06-19,13.870814323425293
2017-06-20,13.565444946289062
2017-06-21,13.580709457397461
2017-06-22,13.592161178588867
2017-06-23,13.546357154846191
2017-06-26,13.928050994873047
2017-06-27,13.802095413208008
2017-06-28,13.798285484313965
2017-06-29,13.935685157775879
2017-06-30,14.027294158935547
2017-07-03,14.159043312072754
2017-07-04,14.101757049560547
2017-07-05,14.13994312286377
2017-07-06,13.94137954711914
2017-07-07,13.807733535766602
2017-07-10,13.91846752166748
2017-07-11,14.128486633300781
2017-07-12,14.281225204467773
2017-07-13,14.319416046142578
2017-07-14,14.349968910217285
2017-07-17,14.212494850158691
2017-07-18,14.227763175964355
2017-07-19,14.021571159362793
2017-07-20,14.036837577819824
2017-07-21,14.040658950805664
2017-07-24,14.128486633300781
2017-07-25,14.162848472595215
2017-07-26,14.097941398620605
2017-07-27,14.113221168518066
2017-07-28,14.166669845581055
2017-07-31,14.250679016113281
2017-08-01,14.707180976867676
2017-08-02,14.859975814819336
2017-08-03,14.825591087341309
2017-08-04,14.787394523620605
2017-08-07,15.020424842834473
2017-08-08,15.203780174255371
2017-08-09,15.10827922821045
2017-08-10,14.917276382446289
2017-08-11,14.993675231933594
2017-08-14,15.264904975891113
2017-08-15,15.330106735229492
2017-08-16,15.360984802246094
2017-08-17,15.237512588500977
2017-08-18,15.384137153625488
2017-08-21,15.272231101989746
2017-08-22,15.596363067626953
2017-08-23,15.766128540039062
2017-08-24,15.897318840026855
2017-08-25,15.851015090942383
2017-08-28,15.712102890014648
2017-08-29,15.854876518249512
2017-08-30,15.769989013671875
2017-08-31,15.569348335266113
2017-09-01,15.89550495147705
2017-09-04,15.81445026397705
2017-09-05,15.82216739654541
2017-09-06,16.24677848815918
2017-09-07,16.24677848815918
2017-09-08,16.22747230529785
2017-09-11,16.501523971557617
2017-09-12,16.455202102661133
2017-09-13,16.571012496948242
2017-09-14,16.532421112060547
2017-09-15,16.841215133666992
2017-09-18,16.960872650146484
2017-09-19,16.89911460876465
2017-09-20,16.721555709838867
2017-09-21,16.74471092224121
2017-09-22,16.80261993408203
2017-09-25,16.636634826660156
2017-09-26,16.667510986328125
2017-09-27,16.67909049987793
2017-09-28,16.590314865112305
2017-09-29,16.73313331604004
2017-10-02,16.762094497680664
2017-10-03,17.337432861328125
2017-10-04,17.182985305786133
2017-10-05,17.457143783569336
2017-10-06,17.252490997314453
2017-10-09,17.047828674316406
2017-10-10,17.418521881103516
2017-10-11,17.376047134399414
2017-10-12,17.376047134399414
2017-10-13,17.23318862915039
2017-10-16,17.144372940063477
2017-10-17,17.117340087890625
2017-10-18,17.148237228393555
2017-10-19,17.02466583251953
2017-10-20,16.989910125732422
2017-10-23,16.831592559814453
2017-10-24,16.955154418945312
2017-10-25,17.071002960205078
2017-10-26,16.966747283935547
2017-10-27,16.86248207092285
2017-10-30,16.646259307861328
2017-10-31,16.236949920654297
2017-11-01,15.964625358581543
2017-11-02,15.964625358581543
2017-11-03,16.18866729736328
2017-11-06,16.18866729736328
2017-11-07,15.875787734985352
2017-11-08,16.455198287963867
2017-11-09,16.010984420776367
2017-11-10,16.03415870666504
2017-11-13,16.11528205871582
2017-11-14,15.80626106262207
2017-11-15,15.80626106262207
2017-11-16,16.204124450683594
2017-11-17,16.42815589904785
2017-11-20,16.42815589904785
2017-11-21,16.756492614746094
2017-11-22,16.594263076782227
2017-11-23,16.54404640197754
2017-11-24,16.389530181884766
2017-11-27,16.48996353149414
2017-11-28,16.517000198364258
2017-11-29,16.177085876464844
2017-11-30,15.941455841064453
2017-12-01,15.931797981262207
2017-12-04,16.167505264282227
2017-12-05,16.070911407470703
2017-12-06,16.24091911315918
2017-12-07,16.186824798583984
2017-12-08,16.325937271118164
2017-12-11,16.368440628051758
2017-12-12,16.49981689453125
2017-12-13,16.132734298706055
2017-12-14,15.877694129943848
2017-12-15,15.93372917175293
2017-12-18,15.929852485656738
2017-12-19,15.840655326843262
2017-12-20,15.898831367492676
2017-12-21,16.56968116760254
2017-12-22,16.49212074279785
2017-12-25,16.49212074279785
2017-12-26,16.55805206298828
2017-12-27,16.46886444091797
2017-12-28,16.511520385742188
2017-12-29,16.511520385742188
2018-01-02,17.02161979675293
2018-01-03,17.13799285888672
2018-01-04,17.494874954223633
2018-01-05,17.545303344726562
2018-01-08,17.48711585998535
2018-01-09,17.29703712463379
2018-01-10,17.238853454589844
2018-01-11,17.599613189697266
2018-01-12,17.58409309387207
2018-01-15,17.69271469116211
2018-01-16,17.855632781982422
2018-01-17,18.150434494018555
2018-01-18,18.10777473449707
2018-01-19,18.25518798828125
2018-01-22,18.70905113220215
2018-01-23,18.63922691345215
2018-01-24,19.539180755615234
2018-01-25,19.539180755615234
2018-01-26,20.520599365234375
2018-01-29,20.05122184753418
2018-01-30,19.9736385345459
2018-01-31,20.27233123779297
2018-02-01,20.375158309936523
2018-02-02,20.119064331054688
2018-02-05,19.412866592407227
2018-02-06,20.11130714416504
2018-02-07,19.634029388427734
2018-02-08,19.53702163696289
2018-02-09,19.587480545043945
2018-02-14,20.433364868164062
2018-02-15,20.43724250793457
2018-02-16,20.600570678710938
2018-02-19,20.43845558166504
2018-02-20,20.941007614135742
2018-02-21,21.21660614013672
2018-02-22,21.334125518798828
2018-02-23,21.480037689208984
2018-02-26,21.455726623535156
2018-02-27,21.13555335998535
2018-02-28,20.418193817138672
2018-03-01,20.72022247314453
2018-03-02,20.829675674438477
2018-03-05,21.12561798095703
2018-03-06,21.048599243164062
2018-03-07,21.020225524902344
2018-03-08,20.874269485473633
2018-03-09,21.162107467651367
2018-03-12,21.401296615600586
2018-03-13,21.226978302001953
2018-03-14,20.752656936645508
2018-03-15,20.849945068359375
2018-03-16,20.76482582092285
2018-03-19,20.31886100769043
2018-03-20,20.383731842041016
2018-03-21,20.30264663696289
2018-03-22,20.237781524658203
2018-03-23,20.335084915161133
2018-03-26,20.58643913269043
2018-03-27,20.339147567749023
2018-03-28,20.52562713623047
2018-03-29,20.801311492919922
2018-04-02,20.701950073242188
2018-04-03,20.507291793823242
2018-04-04,20.64112091064453
2018-04-05,20.68167495727539
2018-04-06,20.783056259155273
2018-04-09,20.32075309753418
2018-04-10,20.42214584350586
2018-04-11,20.758726119995117
2018-04-12,20.94120216369629
2018-04-13,20.45457649230957
2018-04-16,20.154497146606445
2018-04-17,20.487028121948242
2018-04-18,20.876327514648438
2018-04-19,20.68167495727539
2018-04-20,20.637062072753906
2018-04-23,20.673564910888672
2018-04-24,20.572175979614258
2018-04-25,20.450525283813477
2018-04-26,20.92498016357422
2018-04-27,20.884429931640625
2018-04-30,20.685731887817383
2018-05-02,19.75477409362793
2018-05-03,19.365365982055664
2018-05-04,19.138198852539062
2018-05-07,19.166597366333008
2018-05-08,19.227434158325195
2018-05-09,19.288297653198242
2018-05-10,19.81562614440918
2018-05-11,19.49921989440918
2018-05-14,19.207162857055664
2018-05-15,19.134157180786133
2018-05-16,19.466779708862305
2018-05-17,18.4486141204834
2018-05-18,18.31879997253418
2018-05-21,18.06730842590332
2018-05-22,18.505409240722656
2018-05-23,18.15656089782715
2018-05-24,18.395877838134766
2018-05-25,18.233623504638672
2018-05-28,17.462907791137695
2018-05-29,17.40206527709961
2018-05-30,17.43450355529785
2018-06-01,17.781448364257812
2018-06-04,18.166946411132812
2018-06-05,17.602909088134766
2018-06-06,17.15654754638672
2018-06-07,16.65743064880371
2018-06-08,16.698001861572266
2018-06-11,16.215131759643555
2018-06-12,16.18266487121582
2018-06-13,16.024404525756836
2018-06-14,15.45630931854248
2018-06-15,15.606441497802734
2018-06-18,15.289936065673828
2018-06-19,15.979774475097656
2018-06-20,16.276002883911133
2018-06-21,15.841808319091797
2018-06-22,15.96354866027832
2018-06-25,15.996000289916992
2018-06-26,15.943246841430664
2018-06-27,15.65514850616455
2018-06-28,16.08932876586914
2018-06-29,16.369333267211914
2018-07-02,16.379470825195312
2018-07-03,16.765108108520508
2018-07-04,17.03709602355957
2018-07-05,16.927478790283203
2018-07-06,17.08173370361328
2018-07-10,17.126384735107422
2018-07-11,17.195402145385742
2018-07-12,17.520151138305664
2018-07-13,17.966670989990234
2018-07-16,17.901721954345703
2018-07-17,18.2386417388916
2018-07-18,18.007265090942383
2018-07-19,18.26706886291504
2018-07-20,18.786678314208984
2018-07-23,18.42538070678711
2018-07-24,18.413209915161133
2018-07-25,18.993690490722656
2018-07-26,18.693294525146484
2018-07-27,18.794775009155273
2018-07-30,19.066762924194336
2018-07-31,18.26706886291504
2018-08-01,18.496484756469727
2018-08-02,18.561464309692383
2018-08-03,19.00408363342285
2018-08-06,18.866016387939453
2018-08-07,18.7523193359375
2018-08-08,18.31376075744629
2018-08-09,18.21630096435547
2018-08-10,17.554418563842773
2018-08-13,17.69247055053711
2018-08-14,18.057947158813477
2018-08-15,17.936120986938477
2018-08-16,17.911754608154297
2018-08-17,17.452896118164062
2018-08-20,17.57655143737793
2018-08-21,17.349252700805664
2018-08-22,17.762523651123047
2018-08-23,17.072357177734375
2018-08-24,17.200464248657227
2018-08-27,17.770797729492188
2018-08-28,17.646804809570312
2018-08-29,17.940217971801758
2018-08-30,17.233531951904297
2018-08-31,17.469104766845703
2018-09-03,17.227252960205078
2018-09-04,17.07841682434082
2018-09-05,17.177635192871094
2018-09-06,17.611722946166992
2018-09-10,17.772960662841797
2018-09-11,17.161100387573242
2018-09-12,17.210712432861328
2018-09-13,17.115617752075195
2018-09-14,17.41741943359375
2018-09-17,17.83084487915039
2018-09-18,17.81430435180664
2018-09-19,17.938329696655273
2018-09-20,17.822574615478516
2018-09-21,18.12437629699707
2018-09-24,17.673742294311523
