Date,Open,High,Low,Close
2015-02-25,10.268773224574314,10.427846908569336,10.211961967224028,10.427846908569336
2015-02-26,10.4392148953878,10.478983879089355,10.277300559568848,10.478983879089355
2015-02-27,10.481815278539212,10.67213509222967,10.302857712626484,10.368191719055176
2015-03-02,10.344043898942202,10.437823217626683,10.233215270704594,10.321310043334961
2015-03-03,10.312780357278976,10.400875091552736,10.227527353718829,10.400875091552734
2015-03-04,10.267312338470896,10.355407079220598,10.210476637868798,10.30993938446045
2015-03-05,10.292884966185268,10.372454482992197,10.122379013334914,10.218998908996582
2015-03-06,10.15080256755772,10.275839838373454,9.849574693532302,9.946194648742676
2015-03-09,9.718853462805939,9.866625677158373,9.508563150356276,9.687594413757324
2015-03-10,9.534132952630836,9.676221617330308,9.306791305541992,9.306791305541992
2015-03-11,9.386365483043942,9.636441094220148,9.377840288792129,9.622232437133789
2015-03-12,9.71885341026654,9.772847395029025,9.602341327744796,9.662018775939941
2015-03-13,9.440353200912407,9.633592973426897,9.414777635119679,9.613700866699219
2015-03-16,9.67621999856616,9.738738048281716,9.497187791562913,9.613700866699219
2015-03-17,9.65917505249249,9.889358520507812,9.593814154342166,9.889358520507812
2015-03-18,9.84388387442109,10.230364488611295,9.76147263859643,10.187737464904785
2015-03-19,10.159323097662387,10.1820569397086,9.96892392407037,10.125221252441406
2015-03-20,10.230370074377253,10.361090782004398,10.187743027396444,10.210476875305176
2015-03-23,10.199111610947854,10.258789053570913,9.991663050720822,10.145118713378906
2015-03-24,10.145118814590347,10.255947424437025,9.971769947893778,10.082599639892578
2015-03-25,10.145116235228295,10.307097052672267,9.9604004895777,10.074071884155273
2015-03-26,9.96892627022998,10.022920239948728,9.752952555658808,9.789895057678223
2015-03-27,9.795579135720281,9.795579135720281,9.548344228435553,9.619388580322266
2015-03-30,9.662018034495546,9.943352699279785,9.642124831855586,9.943352699279785
2015-03-31,9.846730106120816,10.11385604179301,9.798419601451066,10.034286499023438
2015-04-01,10.177854590188442,10.447936923039753,10.143739337344204,10.376863479614258
2015-04-02,10.362647326254155,10.618516043598143,10.362647326254155,10.476366996765137
2015-04-06,10.624207878208422,10.652637270477104,10.479215812414054,10.6043062210083
2015-04-07,10.547448184591888,10.661166844344624,10.493431252837976,10.609993934631348
2015-04-08,10.70381136252792,10.791943562023876,10.627049837437188,10.661166191101074
2015-04-09,10.433728037173907,10.501959663421541,10.291578906042343,10.447942733764648
2015-04-10,10.376874615343919,10.575882635719625,10.320014716974015,10.524709701538086
2015-04-13,10.490585933134792,10.595775750734804,10.379710237967853,10.442255973815918
2015-04-14,10.496271810701717,10.527545219931689,10.294420991852082,10.442255973815918
2015-04-15,10.538920660035474,10.612838176862907,10.40814326504565,10.592936515808105
2015-04-16,10.541763675189967,10.56450827852072,10.453632532406244,10.513334274291992
2015-04-17,10.41098539358748,10.462159388207322,10.371183157191565,10.37971305847168
2015-04-20,10.428037900795392,10.45362542682348,10.166484342481201,10.20628547668457
2015-04-22,10.234721325237214,10.56166371578343,10.2062908460948,10.490589141845703
2015-04-23,10.385397074646805,10.789100956936256,10.311480651745114,10.774885177612305
2015-04-24,10.77773349999179,11.212708805994813,10.763517714995597,11.124576568603516
2015-04-27,11.08192679382319,11.229761802673442,10.868703098449314,10.917034149169922
2015-04-28,10.979576336470823,11.062022632065787,10.806154930144695,11.027907371520996
2015-04-29,10.925564558219223,11.019382642114675,10.811844815681855,10.877233505249023
2015-04-30,10.831741466074405,10.999478079656566,10.774881615412854,10.95398998260498
2015-05-04,11.020826243263533,11.208536521852142,11.009450059658189,11.07770824432373
2015-05-05,11.006605698073944,11.160186338408163,10.83596078282113,10.969633102416992
2015-05-06,10.983857021417556,11.06633546093189,10.579996964171459,10.69375991821289
2015-05-07,10.611280419721348,10.736420631408691,10.551555443402737,10.736420631408691
2015-05-08,10.889998237811895,10.892842283501441,10.608433382413299,10.878622055053711
2015-05-11,10.912751276733879,10.949724956012941,10.744950404629217,10.827428817749023
2015-05-12,10.72219851741013,10.875779167060616,10.699446149471838,10.77907943725586
2015-05-13,10.730729979788524,10.835960757911383,10.668159888864077,10.705132484436035
2015-05-14,10.713663243713524,10.850178494420929,10.651093167162985,10.810361862182617
2015-05-15,10.77908254265398,11.017985723933343,10.77908254265398,11.012297630310059
2015-05-18,11.029356933839328,11.029356933839328,10.645406455402018,10.719352722167969
2015-05-19,10.693758856809959,10.818899068565237,10.40366286543241,10.568619728088379
2015-05-20,10.460539373178536,10.503201135570901,10.306959844452448,10.380906105041504
2015-05-21,10.272834007653039,10.289898285691821,10.12494143191631,10.255769729614258
2015-05-22,10.181823935757532,10.181823935757532,10.028243259889631,10.039619445800781
2015-05-25,10.068057447922005,10.144846675779227,9.965669644712419,10.076589584350586
2015-05-26,10.01686697001253,10.039619341598678,9.883194620876537,9.92870044708252
2015-05-27,10.005491231453567,10.15907191259232,9.849066503739417,10.130631446838379
2015-05-28,10.04530574029101,10.082278333896644,9.891724025444379,10.011176109313965
2015-05-29,9.982739197074338,9.982739197074338,9.755212214232788,9.763744354248047
2015-06-01,9.799310910013244,9.850527213322554,9.685498226945837,9.696879386901855
2015-06-02,9.779392355153801,9.944421315796948,9.713949612104196,9.91312313079834
2015-06-03,9.89319889163119,9.89319889163119,9.64849983509549,9.662727355957031
2015-06-05,9.634275268977357,9.6655734372379,9.426567076235344,9.432257652282715
2015-06-08,9.520460872718736,9.523306160206923,9.389575481249606,9.392420768737793
2015-06-09,9.418031017753474,9.49769908077213,9.324135431403597,9.332670211791992
2015-06-10,9.472088095027132,9.682642579506593,9.463552234190864,9.605818748474121
2015-06-11,9.713951049628609,9.742403949292507,9.4749434419302,9.546076774597168
2015-06-12,9.460716737229454,9.55461238709802,9.395273986258275,9.446490287780762
2015-06-15,9.389578176276938,9.494854927062988,9.218858710972743,9.494854927062988
2015-06-16,9.600136670851517,9.833453657383469,9.551765666464187,9.830608367919922
2015-06-17,9.768009995313209,9.841988597897961,9.617207500948405,9.657041549682617
2015-06-18,9.719635648440358,9.952952532631004,9.605823036313812,9.896045684814453
2015-06-19,9.67980413482638,9.850523639238627,9.665576606536328,9.785080909729004
2015-06-22,9.830608510844147,9.910277700488782,9.73955707967281,9.813535690307617
2015-06-23,9.893209438309757,10.012712722997032,9.827766673203842,9.91028118133545
2015-06-24,9.930199129054623,10.041166552444881,9.876137520988843,9.944425582885742
2015-06-25,9.933044893682144,9.947271348191943,9.671274880179087,9.773706436157227
2015-06-26,9.739553148468028,9.952953025722481,9.739553148468028,9.859057426452637
2015-06-29,9.694029659123386,9.83345097177396,9.645658667946634,9.733864784240723
2015-06-30,9.799305113616189,9.83914023340657,9.694028362788156,9.73670768737793
2015-07-01,9.806454711639846,9.812148871074061,9.686899043168886,9.792222023010254
2015-07-02,9.888999260416131,9.982937115112989,9.823528933298883,9.923157691955566
2015-07-03,9.863378833103942,9.920310627061667,9.792214361652169,9.823527336120605
2015-07-06,9.703970670401393,9.846299613205113,9.59580015355943,9.655579566955566
2015-07-07,9.595810053491647,9.712520297233215,9.47340781686559,9.692594528198242
2015-07-08,9.61573192985211,9.706822196564822,9.536027810980725,9.581573486328125
2015-07-10,9.792222166204589,9.90608584487115,9.695438798125686,9.871926307678223
2015-07-13,9.93169889078773,10.05410211134888,9.888999765202145,9.963010787963867
2015-07-14,9.938532782318724,10.013683089863065,9.844595981870349,9.96984577178955
2015-07-15,9.932273801265417,9.982373299696937,9.766318264226411,9.79763126373291
2015-07-16,9.910352622106217,9.94166452797772,9.73813497184883,9.82580852508545
2015-07-17,9.832070061310798,9.894693862148634,9.709951915306018,9.766313552856445
2015-07-20,9.775707537476322,9.807020522510369,9.653589389001901,9.706820487976074
2015-07-21,9.709954050538073,9.760053535818036,9.565916675380537,9.625411033630371
2015-07-22,9.553392817470808,9.600360680745144,9.374911901878262,9.475111961364746
2015-07-23,9.534603116820431,9.534603116820431,9.049262133762852,9.080574035644531
2015-07-24,9.049263096832304,9.06491904943933,8.817551637903977,9.03986930847168
2015-07-27,9.00229108255407,9.149458387148348,8.958453782466071,9.021078109741211
2015-07-28,9.174506340891075,9.331067941738029,8.924008538322925,9.187031745910645
2015-07-29,9.15572529634554,9.331074587620387,9.111887973526828,9.277843475341797
2015-07-30,9.324807277483078,9.331069439006995,9.08683375776773,9.161983489990234
2015-07-31,9.240270902179512,9.418750762939453,9.215221154212275,9.418750762939453
2015-08-03,9.367061010705791,9.429717172964732,9.251147164752913,9.373326301574707
2015-08-04,9.379587860041877,9.379587860041877,9.056910325369518,9.147761344909668
2015-08-05,9.241747562514679,9.326332774792023,9.088240905489405,9.132100105285645
2015-08-06,9.081971918489387,9.194751981597733,8.991120905400521,9.097636222839355
2015-08-07,9.022451841325156,9.097639116237868,8.787492081701783,8.831351280212402
2015-08-10,8.90027472463337,9.013055391236309,8.812556307884046,8.947266578674316
2015-08-11,8.928468704223633,8.97232790543524,8.784359435446994,8.928468704223633
2015-08-12,8.825085176506686,8.828217278918064,8.602656017241017,8.671577453613281
2015-08-13,8.733751757776739,8.755958379511894,8.40698878704622,8.470438003540039
2015-08-14,8.52437339191818,8.543408274750842,8.3498887963701,8.46092414855957
2015-08-17,8.445069485911027,8.651278883185652,8.372102737426758,8.372102737426758
2015-08-18,8.384790226558001,8.78134628896047,8.21665013540995,8.511688232421875
2015-08-19,8.410169750129013,8.464101581293649,8.216650166891858,8.337203025817871
2015-08-20,8.238850276904607,8.470438898230796,8.191263634070483,8.356230735778809
2015-08-21,8.264236398282888,8.483135446438334,8.20713172576342,8.375271797180176
2015-08-24,7.927948919476938,8.438713258630942,7.84229253908382,8.203951835632324
2015-08-25,8.498994691203292,8.52754701806254,8.137335179072165,8.188094139099121
2015-08-26,8.29595593518562,8.682994842529297,8.213472368651393,8.682994842529297
2015-08-27,8.762309071792137,9.12079632874845,8.755963926472997,8.99072551727295
2015-08-28,8.882864103498994,9.07321081096551,8.635412724841784,8.733758926391602
2015-08-31,8.5148625940559,8.540242091551038,8.318170115654011,8.42286205291748
2015-09-01,8.227643966674805,8.376833467953706,8.176856285148443,8.227643966674805
2015-09-02,8.33556415900593,8.421268463134766,8.202245742098995,8.421268463134766
2015-09-03,8.468882989866952,8.741868019104004,8.33556456644349,8.741868019104004
2015-09-04,8.532373283029987,8.6276004720994,8.386357307434082,8.386357307434082
2015-09-08,8.586329033971529,8.586329033971529,8.446662441568929,8.478404998779297
2015-09-09,8.602199750161004,8.808525527795776,8.545062823081183,8.573631286621094
2015-09-10,8.253033224854027,8.551412041869607,8.253033224854027,8.402222633361816
2015-09-11,8.380000498006753,8.418091773986816,8.300644405629175,8.418091773986816
2015-09-14,8.472063580190817,8.764094479494151,8.348268434258037,8.757745742797852
2015-09-15,8.691082898277088,9.033901352126977,8.691082898277088,8.973590850830078
2015-09-16,9.046592663648054,9.237046314891687,9.014849564287202,9.122774124145508
2015-09-17,9.056122145327167,9.367198044777727,9.037076491474803,9.202136993408203
2015-09-18,9.078335503697849,9.205305165704754,8.764085713853804,8.840267181396484
2015-09-21,8.824396032345435,8.900577498616133,8.576804893376258,8.643464088439941
2015-09-22,8.545062169827279,8.795827394174186,8.392699240338793,8.725994110107422
2015-09-23,8.710121377689191,8.789477466434516,8.380000114440918,8.380000114440918
2015-09-24,8.129235088414568,8.526015539388196,7.999091364224331,8.475227355957031
2015-09-25,8.586329583769803,8.66251161606559,8.224466166595553,8.268905639648438
2015-09-28,8.199069616477052,8.332387450865571,8.107016603675277,8.262554168701172
2015-09-29,8.27525810490098,8.36731064030847,8.211772953556858,8.227643966674805
2015-09-30,8.43396740901891,8.475232248100582,8.180027993589043,8.414921760559082
2015-10-01,8.416507726992215,8.594366249109921,8.346634893230808,8.537198066711426
2015-10-02,8.46732821197895,8.883389472961426,8.432391782806691,8.883389472961426
2015-10-05,9.004080907864157,9.210523643158405,8.969144470341158,9.070777893066406
2015-10-06,8.98819037949426,9.194632872947123,8.981838607247674,9.15334415435791
2015-10-07,9.305795520855591,9.620224246676154,9.166050458901335,9.41378116607666
2015-10-08,9.35661712599918,9.486835699984832,9.267687850860012,9.448722839355469
2015-10-09,9.5884682048235,9.59482108104295,9.204167571281817,9.385201454162598
2015-10-13,9.115240371081606,9.175585012425124,8.784931963613907,8.883389472961426
2015-10-14,8.823036991260704,8.978662564827468,8.737283664201229,8.800804138183594
2015-10-15,8.838919105939862,8.880207286558267,8.530843220955955,8.654708862304688
2015-10-16,8.607068774850418,8.753166731973984,8.480026690571291,8.524491310119629
2015-10-19,8.559430938392854,8.749993586753591,8.511790413739417,8.727761268615723
2015-10-20,8.781753337896385,8.842097960434877,8.48320556355191,8.549901962280273
2015-10-21,8.588010072991771,8.626122358312395,8.416503414682367,8.486376762390137
2015-10-22,8.518139073209612,8.68964521797732,8.495906764642681,8.664237022399902
2015-10-23,8.845272535886902,8.924673574705741,8.600717644183119,8.607069969177246
2015-10-26,8.654709800270888,8.724582620963915,8.448267225565088,8.480027198791504
2015-10-27,8.48003114871693,8.534024007946156,8.356165436248505,8.432391166687012
2015-10-28,8.441920539526514,8.71188434049068,8.368871782670114,8.489561080932617
2015-10-29,8.378392568399006,8.616595064119242,8.257702827453613,8.257702827453613
2015-10-30,8.343458110098203,8.422859143757737,8.26405707643867,8.406978607177734
2015-11-03,8.484835087449193,8.948800086975098,8.475301473408622,8.948800086975098
2015-11-04,9.085452597890944,9.152187385240616,8.888426475757743,8.971050262451172
2015-11-05,8.971048502311751,9.088628504539054,8.875712874777781,9.079094886779785
2015-11-06,9.056848036731026,9.056848036731026,8.834398850008764,8.942445755004883
2015-11-09,8.894779600852372,8.923380452492081,8.688219911447453,8.713643074035645
2015-11-10,8.694575715543067,8.76766586303711,8.548394870496297,8.76766586303711
2015-11-11,8.847112178065252,9.053671870113607,8.828045493453466,9.006004333496094
2015-11-12,9.002828433083348,9.05685190867729,8.875714243436706,9.031429290771484
2015-11-13,8.951977510298631,8.977400112054077,8.780373573303223,8.780373573303223
2015-11-16,8.821689105638775,9.02824878692627,8.80262187196161,9.02824878692627
2015-11-17,9.088625312544199,9.269762336177438,9.040957790547774,9.091803550720215
2015-11-18,9.085447684425148,9.241161553971205,9.03460192391693,9.069558143615723
2015-11-19,9.215742892818811,9.339678833904093,9.025072171913855,9.31743335723877
2015-11-23,9.412763251506922,9.447719462802054,9.263404794144376,9.314249992370605
2015-11-24,9.231630263409775,9.330143571028323,9.094983588413042,9.32696533203125
2015-11-25,9.136292264932402,9.16171486687378,8.83439707918855,8.869353294372559
2015-11-26,8.89795764627282,9.091806025193318,8.86617855621467,8.999648094177246
2015-11-27,8.93609465452623,8.967873757530414,8.739069056418622,8.761313438415527
2015-11-30,8.707284339505252,8.913843962335745,8.615126986244217,8.831219673156738
2015-12-01,8.855067093166971,8.93137720043921,8.71834665215624,8.899580955505371
2015-12-02,8.861427670123728,8.918659708088168,8.57208807551342,8.616601943969727
2015-12-03,8.99815251727153,9.3542630664189,8.934561092258535,9.16348934173584
2015-12-04,9.08399426574596,9.122149315401016,8.807372907524549,8.959991455078125
2015-12-07,9.064915445300636,9.125327415168147,8.855064903613256,8.893219947814941
2015-12-08,8.890042187372671,8.890042187372671,8.683370998257407,8.791476249694824
2015-12-09,8.918656365036865,9.293844151137035,8.909117603892335,9.268407821655273
2015-12-10,9.248875185961628,9.316128176497878,9.162407451222235,9.223255157470703
2015-12-11,9.130381584113431,9.303317607922317,9.085546257089264,9.223255157470703
2015-12-14,9.133584883768624,9.152800183102041,8.938231188312617,9.005483627319336
2015-12-15,9.034305525726186,9.226456833724852,9.034305525726186,9.063128471374512
2015-12-16,8.9830696975258,9.053525080918513,8.774905913593603,9.00228500366211
2015-12-17,9.191231636652045,9.30972415294183,9.114370981864107,9.156003952026367
2015-12-18,8.925421628542004,8.957446944286941,8.624384880065918,8.624384880065918
2015-12-21,8.67882229367368,8.710847034543631,8.422621040735288,8.464253425598145
2015-12-22,8.566734452936632,8.633987409817445,8.422621449046167,8.518696784973145
2015-12-23,8.675619347095038,8.675619347095038,8.425822821434517,8.48667049407959
2015-12-28,8.502686250554067,8.557128657031033,8.4546480178833,8.4546480178833
2015-12-29,8.518699734981226,8.537915030552766,8.416218528153015,8.461053848266602
2015-12-30,8.496289096607839,8.496289096607839,8.348973546967006,8.432239532470703
2016-01-04,8.305663522199945,8.360137549677841,8.052520751953125,8.052520751953125
2016-01-05,8.139038670646503,8.260804058934404,8.036499542258353,8.119812965393066
2016-01-06,8.010857465375853,8.276817892182542,7.946770361608694,8.087761878967285
2016-01-07,7.978821817642234,8.103790842202612,7.933960914611816,7.933960914611816
2016-01-08,7.99483780084181,8.090967923899829,7.937159061431885,7.937159061431885
2016-01-11,7.982024612909241,8.020477128392056,7.828216769562996,7.84423828125
2016-01-12,7.946775434343188,8.023679897025715,7.821805890476388,7.8794846534729
2016-01-13,7.966005338267284,8.010866249164417,7.7096577514091615,7.757722854614258
2016-01-14,7.786558688190697,7.876280475342254,7.581481030675102,7.869872093200684
2016-01-15,7.722465935831532,7.754509484927202,7.597496482610447,7.664787769317627
2016-01-18,7.690424843698161,7.712855279766704,7.575068473815919,7.575068473815918
2016-01-19,7.700045450308019,7.744906366043513,7.446902028455709,7.498171329498291
2016-01-20,7.369996592081296,7.440492144135561,7.309114170697406,7.392426490783691
2016-01-21,7.3699877145128525,7.520591767880626,7.353965664479579,7.408439636230469
2016-01-22,7.482140861031208,7.578271517458919,7.43727999896077,7.478936672210693
2016-01-26,7.386014059341657,7.559048652648926,7.344357922125459,7.559048652648926
2016-01-27,7.520597465490268,7.696836266855086,7.44369300914648,7.587888240814209
2016-01-28,7.671200307056464,7.712856998939174,7.562252846615144,7.639157295227051
2016-01-29,7.72246649839078,7.994835853576661,7.6904229469608305,7.99483585357666
2016-02-01,7.92270502345905,8.1663818359375,7.839342005633824,8.1663818359375
2016-02-02,7.84254300070209,7.855367473407688,7.4545838320452935,7.579627990722656
2016-02-03,7.6277208985968015,7.804065685088005,7.614895318688661,7.762383937835693
2016-02-04,7.887431639174667,8.09904546384252,7.634136051323811,7.874606609344482
2016-02-05,7.855366327304558,8.063773967999719,7.797653988630522,7.951554298400879
2016-02-10,7.84895397502376,7.9996487198214865,7.807271670533763,7.990029811859131
2016-02-11,7.832922478280557,7.8778103434262,7.6661960427425075,7.752765655517578
2016-02-12,7.8104782677285325,7.829716083467414,7.669402432255892,7.813684940338135
2016-02-15,7.948345161114176,7.964376297427418,7.788031578063964,7.788031578063965
2016-02-16,7.807272693500985,8.108662777566508,7.746353675063589,7.977205276489258
2016-02-17,8.079802940958349,8.29141662797891,7.903458201774547,8.06377124786377
2016-02-18,7.977205849433039,7.983619196015142,7.807273254239763,7.9002556800842285
2016-02-19,7.8621777038681575,8.046627861429425,7.825946504364503,7.993927001953125
2016-02-22,8.217902034012136,8.366120413200232,8.15202681873668,8.3167142868042
2016-02-23,8.244249808338845,8.399055897975678,8.142143421505622,8.198137283325195
2016-02-24,8.08286045983115,8.184966326048716,7.95440415931497,8.128973007202148
2016-02-25,8.049920236281164,8.280482914760372,7.993926361490342,8.135558128356934
2016-02-26,8.191552003147757,8.29365784351331,8.076270093787041,8.135558128356934
2016-02-29,8.267310913762277,8.395767227245862,8.16849805794035,8.36612319946289
2016-03-01,8.450161140298507,8.759956359863281,8.404021353921875,8.759956359863281
2016-03-02,8.766550232603445,8.993953115840808,8.644609093104311,8.9642915725708
2016-03-03,9.063160287390287,9.877196460386644,9.05986418097336,9.850831031799316
2016-03-04,9.85083427409915,10.69123672275059,9.85083427409915,10.332005500793457
2016-03-07,10.332003480522218,10.348482873892545,9.985955615320474,10.28586483001709
2016-03-08,10.243017967240387,10.671458150413942,10.157330615155251,10.516560554504395
2016-03-09,10.641801044965083,10.773629375058848,10.167222023010252,10.167222023010254
2016-03-10,10.411101397215537,10.711009484807207,10.121080489734911,10.565999031066895
2016-03-11,10.486909154025462,10.872506033725191,10.47702196678313,10.654990196228027
2016-03-14,10.717600902207964,10.941708804036,10.559407156265602,10.605546951293945
2016-03-15,10.216657371745946,10.401216587999599,9.913453108031586,10.134264945983887
2016-03-16,9.985955925199967,10.002435319081675,9.438871195340052,9.834354400634766
2016-03-17,10.74396384565425,11.033984695217459,10.312228677660293,10.908748626708984
2016-03-18,10.888976764315775,10.974665280819064,10.651686716524186,10.9384126663208
2016-03-21,10.93841436448946,11.06035551442215,10.730784684750493,10.941710472106934
2016-03-22,10.908757457428397,10.908757457428397,10.60225810982944,10.661580085754395
2016-03-23,10.490195645311276,10.546222608009597,10.163922188214476,10.322115898132324
2016-03-24,10.018914418632583,10.229839040795866,10.018914418632583,10.213360786437988
2016-03-28,10.628616498133386,10.65168582319011,10.424282974871318,10.467127799987793
2016-03-29,10.480312055141354,10.707714949235955,10.236430905415453,10.52974796295166
2016-03-30,10.612138880132639,10.740669940416158,10.509972112394847,10.589068412780762
2016-03-31,10.28586483001709,10.28586483001709,10.28586483001709,10.28586483001709
2016-04-01,10.356758117675781,10.356758117675781,10.356758117675781,10.356758117675781
2016-04-04,10.244650499489554,10.310595214449673,9.951192408643081,9.994056701660156
2016-04-05,9.94130057498251,10.168812811735378,9.710490645861848,10.013840675354004
2016-04-06,9.875356217646813,9.97757214045694,9.667626679157943,9.726978302001953
2016-04-07,9.858865211968967,9.974269566852083,9.74345971562124,9.832487106323242
2016-04-08,10.122646456596472,10.544698390110774,10.08967411301062,10.452374458312988
2016-04-11,10.617245310420156,10.805189844775164,10.475461630286878,10.50513744354248
2016-04-12,10.627133576391099,11.059077617159511,10.59086352709188,10.97994327545166
2016-04-13,11.260214471660777,11.339349974070409,11.078864181080778,11.115134239196777
2016-04-14,11.151396933374807,11.210748520988608,10.729345004113851,10.791993141174316
2016-04-15,10.890910453272639,10.953558578825039,10.77880268046083,10.861234664916992
2016-04-18,10.722754027970755,10.920590430646358,10.491944130539325,10.7821044921875
2016-04-19,10.881028937315769,10.973352939580856,10.729353301537964,10.841461181640625
2016-04-20,10.765619970440211,10.765619970440211,10.53481117899354,10.640323638916016
2016-04-22,10.485352315065846,10.646918709930848,10.406217963972496,10.445784568786621
2016-04-25,10.419398306462885,10.524911833567982,10.277615895574915,10.353453636169434
2016-04-26,10.419403963369158,10.716159706661248,10.267729541297202,10.712862014770508
2016-04-27,10.77880798574447,11.101941843467747,10.74913218278252,11.07886028289795
2016-04-28,10.913994037050267,11.276695559084109,10.867832066662855,11.003020286560059
2016-04-29,11.072264252634504,11.157993955748829,10.699670783471747,10.838156700134277
2016-05-02,10.829907386484924,10.876090421287923,10.4934316426262,10.5396146774292
2016-05-03,10.252623175327672,10.255922372394412,9.922744580143519,9.93264102935791
2016-05-04,10.048103156978945,10.206444122432481,9.91945040880652,10.176755905151367
2016-05-05,10.282312646621556,10.34828859484895,9.876561649909627,10.025007247924805
2016-05-06,9.896356940066754,10.120674989849995,9.879863234520602,10.028308868408203
2016-05-09,9.952431417712585,10.16355371106333,9.695126087004317,10.090980529785156
2016-05-10,10.222943198438223,10.724357604980467,10.180058169994414,10.724357604980469
2016-05-11,10.862896806774117,10.968458538307873,10.605591442268594,10.65837287902832
2016-05-12,10.820018423567895,10.89918890570594,10.575908580485887,10.763938903808594
2016-05-13,10.694659673715181,10.763933669148718,10.249324072534268,10.358183860778809
2016-05-16,10.27571388575009,10.470341362765488,10.199841499328613,10.199841499328613
2016-05-17,10.262518746383472,10.401067881543536,9.978823224480218,9.982122421264648
2016-05-18,9.87985877126858,10.331792722590276,9.830376534997736,10.137164115905762
2016-05-19,10.031600617904214,10.114070235776106,9.926040055181186,10.051393508911133
2016-05-20,10.16355840300034,10.209741461677956,9.916149404795842,9.922746658325195
2016-05-23,9.761104650610667,10.05139745402253,9.71492160079643,9.955733299255371
2016-05-24,10.067890363400773,10.216335950549606,9.833677077621854,9.945836067199707
2016-05-25,10.044803701730867,10.133870635268936,9.879864343778612,9.899657249450684
2016-05-27,9.896361548568068,10.048106451023356,9.79409892778008,9.800697326660156
2016-05-30,9.78089533254387,9.893053163541403,9.731413096820258,9.797389030456543
2016-05-31,9.757808327922277,9.843577200553158,9.490606970705878,9.582972526550293
2016-06-01,9.594520507719002,9.782649032914916,9.498806937023895,9.726540565490723
2016-06-02,9.749647743483077,9.90146983071234,9.584623189175732,9.87176513671875
2016-06-03,9.957573061642723,9.993878398728851,9.769444574868773,9.861858367919922
2016-06-06,9.901469374959161,9.93117406758548,9.67043478104791,9.766149520874023
2016-06-07,9.73644250479584,9.957575481728343,9.647329590758375,9.92457103729248
2016-06-08,9.980682386440357,10.182012297767114,9.964179016885211,10.076395988464355
2016-06-09,10.036789858382601,10.106100812190027,9.914672463110705,10.053293228149414
2016-06-10,9.93447207292107,9.983978736952553,9.538413047790527,9.538413047790527
2016-06-13,9.50541067721356,9.63082839410759,9.409695938680478,9.581321716308594
2016-06-14,9.591219209243175,9.746342123805958,9.363485046047286,9.442697525024414
2016-06-15,9.46579794825265,9.6209213938752,9.271069987275487,9.396488189697266
