nr_model,seq_length,batch_size,hidden_size,num_layers,lr,dropout_prob,num_epochs,loss_function,data_inicial,data_final,mae,mse,rmse,dac
161,45,32,64,2,0.001,0.1,30,MSE,2025-11-07 22:43:24,2025-11-07 22:43:29,0.4642426371574402,0.40008744597435,0.6325246691703796,0.5137795275590551
162,45,32,64,2,0.001,0.1,30,MAE,2025-11-07 22:43:29,2025-11-07 22:43:34,0.7186053991317749,0.8796062469482422,0.9378732442855835,0.49803149606299213
163,45,32,64,2,0.001,0.1,50,MSE,2025-11-07 22:43:34,2025-11-07 22:43:42,0.4110863506793976,0.301906943321228,0.5494605898857117,0.5118110236220472
164,45,32,64,2,0.001,0.1,50,MAE,2025-11-07 22:43:42,2025-11-07 22:43:50,0.4523867666721344,0.45000624656677246,0.6708250641822815,0.5
165,45,32,64,2,0.001,0.2,30,MSE,2025-11-07 22:43:50,2025-11-07 22:43:54,0.40030771493911743,0.30843010544776917,0.5553648471832275,0.5098425196850394
166,45,32,64,2,0.001,0.2,30,MAE,2025-11-07 22:43:54,2025-11-07 22:43:59,0.6038588881492615,0.6372450590133667,0.7982763051986694,0.4940944881889764
167,45,32,64,2,0.001,0.2,50,MSE,2025-11-07 22:43:59,2025-11-07 22:44:07,0.4108221232891083,0.33833861351013184,0.5816687941551208,0.5098425196850394
168,45,32,64,2,0.001,0.2,50,MAE,2025-11-07 22:44:07,2025-11-07 22:44:15,0.5184183716773987,0.4816369414329529,0.6940006613731384,0.4940944881889764
169,45,32,64,2,0.002,0.1,30,MSE,2025-11-07 22:44:15,2025-11-07 22:44:19,0.5119549632072449,0.4779423177242279,0.6913337111473083,0.49606299212598426
170,45,32,64,2,0.002,0.1,30,MAE,2025-11-07 22:44:20,2025-11-07 22:44:24,0.33358895778656006,0.21419528126716614,0.4628123641014099,0.5078740157480315
171,45,32,64,2,0.002,0.1,50,MSE,2025-11-07 22:44:24,2025-11-07 22:44:32,0.3395395874977112,0.2218441367149353,0.47100332379341125,0.5118110236220472
172,45,32,64,2,0.002,0.1,50,MAE,2025-11-07 22:44:32,2025-11-07 22:44:40,0.6745246648788452,0.888565182685852,0.9426373839378357,0.5059055118110236
173,45,32,64,2,0.002,0.2,30,MSE,2025-11-07 22:44:40,2025-11-07 22:44:45,0.5080602765083313,0.4389083981513977,0.6625016331672668,0.5098425196850394
174,45,32,64,2,0.002,0.2,30,MAE,2025-11-07 22:44:45,2025-11-07 22:44:49,0.7721294164657593,0.976755678653717,0.9883095026016235,0.49803149606299213
175,45,32,64,2,0.002,0.2,50,MSE,2025-11-07 22:44:49,2025-11-07 22:44:57,0.5960795283317566,0.5609400272369385,0.7489593029022217,0.5078740157480315
176,45,32,64,2,0.002,0.2,50,MAE,2025-11-07 22:44:57,2025-11-07 22:45:05,0.35028529167175293,0.27288421988487244,0.5223832130432129,0.4862204724409449
177,45,32,64,3,0.001,0.1,30,MSE,2025-11-07 22:45:05,2025-11-07 22:45:12,0.5545811653137207,0.6980823278427124,0.8355132341384888,0.5059055118110236
178,45,32,64,3,0.001,0.1,30,MAE,2025-11-07 22:45:12,2025-11-07 22:45:19,0.5398162603378296,0.6309073567390442,0.7942967414855957,0.49606299212598426
179,45,32,64,3,0.001,0.1,50,MSE,2025-11-07 22:45:19,2025-11-07 22:45:30,0.46753522753715515,0.4929506778717041,0.7021044492721558,0.5059055118110236
180,45,32,64,3,0.001,0.1,50,MAE,2025-11-07 22:45:30,2025-11-07 22:45:42,0.4318578541278839,0.48679491877555847,0.6977068781852722,0.49803149606299213
181,45,32,64,3,0.001,0.2,30,MSE,2025-11-07 22:45:42,2025-11-07 22:45:48,0.5525312423706055,0.6641743183135986,0.8149688839912415,0.4921259842519685
182,45,32,64,3,0.001,0.2,30,MAE,2025-11-07 22:45:48,2025-11-07 22:45:55,0.48275938630104065,0.561040997505188,0.7490267157554626,0.49803149606299213
183,45,32,64,3,0.001,0.2,50,MSE,2025-11-07 22:45:55,2025-11-07 22:46:07,0.46649762988090515,0.49658656120300293,0.7046889662742615,0.5
184,45,32,64,3,0.001,0.2,50,MAE,2025-11-07 22:46:07,2025-11-07 22:46:18,0.6660606861114502,0.9903517961502075,0.9951642155647278,0.49803149606299213
185,45,32,64,3,0.002,0.1,30,MSE,2025-11-07 22:46:18,2025-11-07 22:46:25,0.6866804361343384,0.921271026134491,0.9598286151885986,0.5118110236220472
186,45,32,64,3,0.002,0.1,30,MAE,2025-11-07 22:46:25,2025-11-07 22:46:32,0.7224872708320618,1.0454233884811401,1.0224595069885254,0.49015748031496065
187,45,32,64,3,0.002,0.1,50,MSE,2025-11-07 22:46:32,2025-11-07 22:46:43,0.6462949514389038,1.0391615629196167,1.019392728805542,0.5098425196850394
188,45,32,64,3,0.002,0.1,50,MAE,2025-11-07 22:46:43,2025-11-07 22:46:55,0.7596495747566223,1.3039352893829346,1.141899824142456,0.5
189,45,32,64,3,0.002,0.2,30,MSE,2025-11-07 22:46:55,2025-11-07 22:47:01,0.5973540544509888,0.7978411316871643,0.893219530582428,0.5
190,45,32,64,3,0.002,0.2,30,MAE,2025-11-07 22:47:01,2025-11-07 22:47:08,0.4876929223537445,0.6609437465667725,0.8129844665527344,0.4940944881889764
191,45,32,64,3,0.002,0.2,50,MSE,2025-11-07 22:47:08,2025-11-07 22:47:20,0.7320972084999084,1.165340542793274,1.0795093774795532,0.5
192,45,32,64,3,0.002,0.2,50,MAE,2025-11-07 22:47:20,2025-11-07 22:47:31,0.6151943802833557,0.8782635927200317,0.9371572136878967,0.49803149606299213
193,45,64,32,2,0.001,0.1,30,MSE,2025-11-07 22:47:31,2025-11-07 22:47:34,0.6085472702980042,0.792967677116394,0.8904873132705688,0.5019685039370079
194,45,64,32,2,0.001,0.1,30,MAE,2025-11-07 22:47:34,2025-11-07 22:47:36,0.5375980138778687,0.6782457232475281,0.8235567808151245,0.49015748031496065
195,45,64,32,2,0.001,0.1,50,MSE,2025-11-07 22:47:36,2025-11-07 22:47:40,0.7580418586730957,1.0275020599365234,1.013657808303833,0.5039370078740157
196,45,64,32,2,0.001,0.1,50,MAE,2025-11-07 22:47:40,2025-11-07 22:47:45,0.6037489175796509,0.756332516670227,0.8696737885475159,0.49803149606299213
197,45,64,32,2,0.001,0.2,30,MSE,2025-11-07 22:47:45,2025-11-07 22:47:47,0.7668554186820984,1.2879297733306885,1.134869933128357,0.5137795275590551
198,45,64,32,2,0.001,0.2,30,MAE,2025-11-07 22:47:47,2025-11-07 22:47:50,0.49157020449638367,0.5880401134490967,0.7668377161026001,0.5039370078740157
199,45,64,32,2,0.001,0.2,50,MSE,2025-11-07 22:47:50,2025-11-07 22:47:54,0.605099618434906,0.7522639036178589,0.8673315048217773,0.5059055118110236
200,45,64,32,2,0.001,0.2,50,MAE,2025-11-07 22:47:54,2025-11-07 22:47:58,0.5937138795852661,0.7401670813560486,0.8603296279907227,0.5137795275590551
201,45,64,32,2,0.002,0.1,30,MSE,2025-11-07 22:47:58,2025-11-07 22:48:01,0.38872647285461426,0.3557758331298828,0.5964694619178772,0.515748031496063
202,45,64,32,2,0.002,0.1,30,MAE,2025-11-07 22:48:01,2025-11-07 22:48:03,0.6612169146537781,0.8778397440910339,0.9369310140609741,0.5039370078740157
203,45,64,32,2,0.002,0.1,50,MSE,2025-11-07 22:48:03,2025-11-07 22:48:07,0.508995771408081,0.6403336524963379,0.8002085089683533,0.5118110236220472
204,45,64,32,2,0.002,0.1,50,MAE,2025-11-07 22:48:07,2025-11-07 22:48:11,0.7317545413970947,1.1110906600952148,1.0540828704833984,0.5059055118110236
205,45,64,32,2,0.002,0.2,30,MSE,2025-11-07 22:48:11,2025-11-07 22:48:14,0.44671252369880676,0.47734445333480835,0.6909011602401733,0.5
206,45,64,32,2,0.002,0.2,30,MAE,2025-11-07 22:48:14,2025-11-07 22:48:16,0.5494576096534729,0.6409376859664917,0.8005858659744263,0.49803149606299213
207,45,64,32,2,0.002,0.2,50,MSE,2025-11-07 22:48:17,2025-11-07 22:48:20,0.5683956146240234,0.6904820203781128,0.8309524655342102,0.4940944881889764
208,45,64,32,2,0.002,0.2,50,MAE,2025-11-07 22:48:20,2025-11-07 22:48:25,0.7857020497322083,1.0474597215652466,1.0234547853469849,0.49606299212598426
209,45,64,32,3,0.001,0.1,30,MSE,2025-11-07 22:48:25,2025-11-07 22:48:27,0.6752373576164246,1.1422302722930908,1.0687516927719116,0.484251968503937
210,45,64,32,3,0.001,0.1,30,MAE,2025-11-07 22:48:28,2025-11-07 22:48:30,0.8133042454719543,1.5108164548873901,1.2291526794433594,0.4940944881889764
211,45,64,32,3,0.001,0.1,50,MSE,2025-11-07 22:48:30,2025-11-07 22:48:35,0.7782101631164551,1.2943110466003418,1.1376779079437256,0.5137795275590551
212,45,64,32,3,0.001,0.1,50,MAE,2025-11-07 22:48:35,2025-11-07 22:48:40,0.7412872910499573,1.2555897235870361,1.1205309629440308,0.5
213,45,64,32,3,0.001,0.2,30,MSE,2025-11-07 22:48:40,2025-11-07 22:48:43,1.2113393545150757,2.557269334793091,1.5991464853286743,0.4921259842519685
214,45,64,32,3,0.001,0.2,30,MAE,2025-11-07 22:48:43,2025-11-07 22:48:46,0.8468292355537415,1.6023108959197998,1.2658241987228394,0.4940944881889764
215,45,64,32,3,0.001,0.2,50,MSE,2025-11-07 22:48:46,2025-11-07 22:48:51,0.5662660598754883,0.7671690583229065,0.8758818507194519,0.515748031496063
216,45,64,32,3,0.001,0.2,50,MAE,2025-11-07 22:48:51,2025-11-07 22:48:55,0.7199912071228027,1.0882035493850708,1.0431699752807617,0.49803149606299213
217,45,64,32,3,0.002,0.1,30,MSE,2025-11-07 22:48:55,2025-11-07 22:48:58,1.1855677366256714,2.2937169075012207,1.5145021677017212,0.5098425196850394
218,45,64,32,3,0.002,0.1,30,MAE,2025-11-07 22:48:58,2025-11-07 22:49:01,0.8682512640953064,1.636258602142334,1.2791632413864136,0.5019685039370079
219,45,64,32,3,0.002,0.1,50,MSE,2025-11-07 22:49:01,2025-11-07 22:49:06,0.504209041595459,0.6144693493843079,0.7838809490203857,0.5078740157480315
220,45,64,32,3,0.002,0.1,50,MAE,2025-11-07 22:49:06,2025-11-07 22:49:10,0.7959808707237244,1.4030146598815918,1.1844892501831055,0.5
221,45,64,32,3,0.002,0.2,30,MSE,2025-11-07 22:49:10,2025-11-07 22:49:13,0.48145970702171326,0.640438437461853,0.8002739548683167,0.5039370078740157
222,45,64,32,3,0.002,0.2,30,MAE,2025-11-07 22:49:13,2025-11-07 22:49:16,1.0823891162872314,2.034282922744751,1.4262828826904297,0.5039370078740157
223,45,64,32,3,0.002,0.2,50,MSE,2025-11-07 22:49:16,2025-11-07 22:49:21,0.8116282224655151,1.2974257469177246,1.1390459537506104,0.5039370078740157
224,45,64,32,3,0.002,0.2,50,MAE,2025-11-07 22:49:21,2025-11-07 22:49:25,0.6511927247047424,1.0935286283493042,1.0457191467285156,0.49606299212598426
225,45,64,64,2,0.001,0.1,30,MSE,2025-11-07 22:49:25,2025-11-07 22:49:29,0.36093440651893616,0.2582971155643463,0.5082293748855591,0.4881889763779528
226,45,64,64,2,0.001,0.1,30,MAE,2025-11-07 22:49:29,2025-11-07 22:49:33,0.4739171266555786,0.43612754344940186,0.6603995561599731,0.5196850393700787
227,45,64,64,2,0.001,0.1,50,MSE,2025-11-07 22:49:33,2025-11-07 22:49:40,0.3098565340042114,0.18947486579418182,0.43528711795806885,0.5177165354330708
228,45,64,64,2,0.001,0.1,50,MAE,2025-11-07 22:49:40,2025-11-07 22:49:47,0.3583782911300659,0.28636497259140015,0.5351307988166809,0.4940944881889764
229,45,64,64,2,0.001,0.2,30,MSE,2025-11-07 22:49:47,2025-11-07 22:49:50,0.3940010666847229,0.2889035642147064,0.5374975204467773,0.5
230,45,64,64,2,0.001,0.2,30,MAE,2025-11-07 22:49:51,2025-11-07 22:49:54,0.5076103210449219,0.4588407874107361,0.6773778796195984,0.5216535433070866
231,45,64,64,2,0.001,0.2,50,MSE,2025-11-07 22:49:55,2025-11-07 22:50:01,0.4333033859729767,0.3767237365245819,0.6137782335281372,0.515748031496063
232,45,64,64,2,0.001,0.2,50,MAE,2025-11-07 22:50:01,2025-11-07 22:50:08,0.446616530418396,0.3673418462276459,0.606087327003479,0.4940944881889764
233,45,64,64,2,0.002,0.1,30,MSE,2025-11-07 22:50:08,2025-11-07 22:50:12,0.5281243324279785,0.5125887393951416,0.7159530520439148,0.5118110236220472
234,45,64,64,2,0.002,0.1,30,MAE,2025-11-07 22:50:12,2025-11-07 22:50:16,0.3621411919593811,0.2846115529537201,0.533490002155304,0.4881889763779528
235,45,64,64,2,0.002,0.1,50,MSE,2025-11-07 22:50:16,2025-11-07 22:50:22,0.35495901107788086,0.23563863337039948,0.48542624711990356,0.5
236,45,64,64,2,0.002,0.1,50,MAE,2025-11-07 22:50:22,2025-11-07 22:50:29,0.33219900727272034,0.23059722781181335,0.48020538687705994,0.4862204724409449
237,45,64,64,2,0.002,0.2,30,MSE,2025-11-07 22:50:29,2025-11-07 22:50:33,0.40363672375679016,0.3514772057533264,0.5928551554679871,0.515748031496063
238,45,64,64,2,0.002,0.2,30,MAE,2025-11-07 22:50:33,2025-11-07 22:50:37,0.4086321294307709,0.334972083568573,0.578767716884613,0.5
239,45,64,64,2,0.002,0.2,50,MSE,2025-11-07 22:50:37,2025-11-07 22:50:43,0.3298870623111725,0.2309260070323944,0.48054760694503784,0.5
240,45,64,64,2,0.002,0.2,50,MAE,2025-11-07 22:50:43,2025-11-07 22:50:50,0.581145703792572,0.6741621494293213,0.8210737705230713,0.49606299212598426
241,45,64,64,3,0.001,0.1,30,MSE,2025-11-07 22:50:50,2025-11-07 22:50:56,0.7206324934959412,1.1317567825317383,1.063840627670288,0.5
242,45,64,64,3,0.001,0.1,30,MAE,2025-11-07 22:50:56,2025-11-07 22:51:02,0.6872973442077637,0.9248378872871399,0.9616849422454834,0.5118110236220472
243,45,64,64,3,0.001,0.1,50,MSE,2025-11-07 22:51:02,2025-11-07 22:51:11,0.4852754473686218,0.5566799640655518,0.7461099028587341,0.5078740157480315
244,45,64,64,3,0.001,0.1,50,MAE,2025-11-07 22:51:11,2025-11-07 22:51:21,0.354322612285614,0.29215341806411743,0.540512204170227,0.5039370078740157
245,45,64,64,3,0.001,0.2,30,MSE,2025-11-07 22:51:21,2025-11-07 22:51:27,0.5474520325660706,0.5363378524780273,0.7323508858680725,0.49606299212598426
246,45,64,64,3,0.001,0.2,30,MAE,2025-11-07 22:51:27,2025-11-07 22:51:33,0.4016154110431671,0.3756749927997589,0.6129233241081238,0.5098425196850394
247,45,64,64,3,0.001,0.2,50,MSE,2025-11-07 22:51:33,2025-11-07 22:51:42,0.4075494110584259,0.39549046754837036,0.6288803219795227,0.4921259842519685
248,45,64,64,3,0.001,0.2,50,MAE,2025-11-07 22:51:42,2025-11-07 22:51:52,0.36432209610939026,0.3095519542694092,0.5563739538192749,0.4921259842519685
249,45,64,64,3,0.002,0.1,30,MSE,2025-11-07 22:51:52,2025-11-07 22:51:58,0.5322616100311279,0.5464493632316589,0.7392221093177795,0.5
250,45,64,64,3,0.002,0.1,30,MAE,2025-11-07 22:51:58,2025-11-07 22:52:04,0.5091718435287476,0.5974540114402771,0.7729514837265015,0.4940944881889764
251,45,64,64,3,0.002,0.1,50,MSE,2025-11-07 22:52:04,2025-11-07 22:52:14,0.6618225574493408,0.9342568516731262,0.9665696024894714,0.5019685039370079
252,45,64,64,3,0.002,0.1,50,MAE,2025-11-07 22:52:14,2025-11-07 22:52:23,0.697908341884613,1.1586635112762451,1.076412320137024,0.49015748031496065
253,45,64,64,3,0.002,0.2,30,MSE,2025-11-07 22:52:23,2025-11-07 22:52:29,0.42407214641571045,0.4416898488998413,0.6645975112915039,0.5
254,45,64,64,3,0.002,0.2,30,MAE,2025-11-07 22:52:29,2025-11-07 22:52:35,0.35872629284858704,0.2788975238800049,0.5281074643135071,0.5098425196850394
255,45,64,64,3,0.002,0.2,50,MSE,2025-11-07 22:52:35,2025-11-07 22:52:45,0.4245702922344208,0.4536799490451813,0.673557698726654,0.5039370078740157
256,45,64,64,3,0.002,0.2,50,MAE,2025-11-07 22:52:45,2025-11-07 22:52:54,0.5509348511695862,0.7463201880455017,0.8638982772827148,0.49606299212598426
